trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3166,False,"{'a': 0.001, 'e': 0.042214141814106466}",30,20,18.412002058166422,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3167,False,"{'a': 0.001, 'e': 0.04217194877232933}",20,2,-26.32725306177174,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
3168,False,"{'a': 0.001, 'e': 0.04212979790250448}",20,11,16.065348010347673,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3169,False,"{'a': 0.001, 'e': 0.042087689162481054}",20,6,26.643993733906413,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3170,False,"{'a': 0.001, 'e': 0.042045622510150295}",25,1,-2.889274670417622,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
3171,False,"{'a': 0.001, 'e': 0.04200359790344555}",20,8,22.457423690958617,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3172,False,"{'a': 0.001, 'e': 0.041961615300342196}",25,20,9.123131956595854,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3173,False,"{'a': 0.001, 'e': 0.04191967465885765}",30,13,16.589564426386833,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3174,False,"{'a': 0.001, 'e': 0.04187777593705126}",20,15,9.384339328361095,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3175,False,"{'a': 0.001, 'e': 0.0418359190930243}",20,5,25.330650205041575,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3176,False,"{'a': 0.001, 'e': 0.041794104084919896}",20,8,21.97788302500021,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3177,False,"{'a': 0.001, 'e': 0.04175233087092308}",25,7,31.640462256526156,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3178,False,"{'a': 0.001, 'e': 0.04171059940926062}",20,0,18.576970860352066,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
3179,False,"{'a': 0.001, 'e': 0.04166890965820104}",25,9,28.87364395479331,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3180,False,"{'a': 0.001, 'e': 0.04162726157605457}",20,9,17.774993931659132,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3181,False,"{'a': 0.001, 'e': 0.04158565512117316}",25,5,32.1473423029121,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3182,False,"{'a': 0.001, 'e': 0.04154409025195034}",30,16,15.010912161264212,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3183,False,"{'a': 0.001, 'e': 0.04150256692682124}",25,13,21.553264825124902,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3184,False,"{'a': 0.001, 'e': 0.0414610851042625}",20,13,2.3666570246124525,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
3185,False,"{'a': 0.001, 'e': 0.04141964474279235}",25,13,24.10939624434402,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3186,False,"{'a': 0.001, 'e': 0.04137824580097038}",20,11,16.882538503139468,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3187,False,"{'a': 0.001, 'e': 0.041336888237397666}",30,21,17.957773807632837,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3188,False,"{'a': 0.001, 'e': 0.04129557201071661}",30,24,11.783144709411575,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3189,False,"{'a': 0.001, 'e': 0.04125429707961103}",25,11,27.913574783265933,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3190,False,"{'a': 0.001, 'e': 0.04121306340280596}",20,0,28.69843999319718,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3191,False,"{'a': 0.001, 'e': 0.04117187093906774}",35,21,26.34126552383388,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3192,False,"{'a': 0.001, 'e': 0.04113071964720386}",20,11,17.211413606954473,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3193,False,"{'a': 0.001, 'e': 0.04108960948606308}",20,14,10.893558323791867,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3194,False,"{'a': 0.001, 'e': 0.041048540414535206}",20,0,31.529103027813804,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3195,False,"{'a': 0.001, 'e': 0.04100751239155117}",30,17,20.320675689707926,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3196,False,"{'a': 0.001, 'e': 0.040966525376082925}",25,7,32.50337885543565,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3197,False,"{'a': 0.001, 'e': 0.04092557932714349}",25,15,17.687374233750486,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3198,False,"{'a': 0.001, 'e': 0.04088467420378679}",20,7,26.382913878946514,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3199,False,"{'a': 0.001, 'e': 0.0408438099651077}",25,0,30.481756170671787,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
3200,False,"{'a': 0.001, 'e': 0.04080298657024196}",30,2,35.579667985985225,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
3201,False,"{'a': 0.001, 'e': 0.04076220397836621}",25,13,21.067938629784653,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3202,False,"{'a': 0.001, 'e': 0.04072146214869783}",25,5,31.977014542053794,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3203,False,"{'a': 0.001, 'e': 0.040680761040495}",25,6,19.745333577435115,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
