trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
156,False,"{'a': 0.005, 'e': 0.4607037809989658}",20,1,-99.93350732743883,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 2}",1
157,False,"{'a': 0.005, 'e': 0.4584060113052235}",20,5,-2.3946531173102774,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
158,False,"{'a': 0.005, 'e': 0.4561197017856392}",25,0,17.39535413386354,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
159,False,"{'a': 0.005, 'e': 0.45384479528235583}",20,14,10.589797085083177,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.005, 'e': 0.4515812349225922}",20,8,-1.8865697996528175,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
161,False,"{'a': 0.005, 'e': 0.44932896411722156}",25,2,-76.0671145364968,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 2}",1
162,False,"{'a': 0.005, 'e': 0.4470879265593564}",25,0,-69.12647851382765,"{0: 18, 1: 1, 2: 3, 3: 3, 4: 0}",0
163,False,"{'a': 0.005, 'e': 0.4448580662229411}",20,0,-58.45688465914911,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
164,False,"{'a': 0.005, 'e': 0.4426393273613511}",25,9,-7.652656263026785,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
165,False,"{'a': 0.005, 'e': 0.44043165450599925}",25,10,-14.08472899619209,"{0: 10, 1: 4, 2: 1, 3: 0, 4: 0}",1
166,False,"{'a': 0.005, 'e': 0.4382349924649492}",25,15,13.749384341712947,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.005, 'e': 0.43604928632153556}",35,6,-59.14865711595784,"{0: 21, 1: 2, 2: 4, 3: 2, 4: 0}",1
168,False,"{'a': 0.005, 'e': 0.4338744814329909}",20,8,-31.104596619857986,"{0: 9, 1: 0, 2: 1, 3: 2, 4: 0}",1
169,False,"{'a': 0.005, 'e': 0.43171052342907973}",25,7,-9.210989704785007,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
170,False,"{'a': 0.005, 'e': 0.42955735821073915}",20,0,9.56628410840852,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
171,False,"{'a': 0.005, 'e': 0.4274149319487267}",20,0,-63.94945000482329,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
172,False,"{'a': 0.005, 'e': 0.42528319108227414}",25,3,-9.075011183543031,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
173,False,"{'a': 0.005, 'e': 0.4231620823177488}",30,0,-29.627739182383767,"{0: 24, 1: 0, 2: 6, 3: 0, 4: 0}",0
174,False,"{'a': 0.005, 'e': 0.4210515526273212}",25,18,-0.6400452594702442,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
175,False,"{'a': 0.005, 'e': 0.418951549247639}",20,0,7.231973326496506,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
176,False,"{'a': 0.005, 'e': 0.4168620196785084}",25,10,22.076972411830088,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.005, 'e': 0.4147829116815814}",25,13,6.430422203474542,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
178,False,"{'a': 0.005, 'e': 0.4127141732790497}",30,7,16.382034637349193,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
179,False,"{'a': 0.005, 'e': 0.4106557527523455}",20,13,-10.437603384269188,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
180,False,"{'a': 0.005, 'e': 0.40860759864084845}",20,0,-0.1407990701165922,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
181,False,"{'a': 0.005, 'e': 0.4065696597405991}",30,20,14.06805241348119,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.005, 'e': 0.4045418851030188}",25,3,-53.09508190629923,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 1}",1
183,False,"{'a': 0.005, 'e': 0.40252422403363597}",20,3,-3.586081759823138,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
